	1165.8171 	-34.7028 	-730.0853 	898.1558
	689.8794 	3.9482 	675.0322 	-45.0832
	171.2743 	4.1105 	-98.1334 	14.5206
	211.4379 	26.6441 	153.1864 	32.4068
	1277.2617 	-491.2198 	53.0410 	1170.0728
	266.1949 	194.8797 	-120.7282 	9.4567
	304.6714 	187.3201 	-190.0952 	-46.0727
	390.2806 	109.0200 	257.7823 	-233.4568
	1195.7860 	-497.5074 	472.9419 	969.7936
	645.7725 	359.1635 	-497.7473 	-148.5070
	168.0364 	-0.6504 	-84.8336 	39.5234
	228.8138 	138.9943 	109.6390 	39.1901
	1052.3612 	384.5613 	-771.5195 	588.3175
	356.0448 	-281.8555 	166.7377 	-36.1528
	314.1805 	-105.3898 	260.8048 	-10.3061
	515.8222 	2.6840 	343.9771 	358.1415
	1319.1956 	-203.9129 	297.3015 	1261.7810
	396.3672 	81.9814 	-108.1661 	-347.0868
	230.6795 	-127.0074 	-132.2109 	11.1991
	292.1664 	248.9389 	-56.9245 	-25.8934
	964.5433 	387.9358 	-782.3965 	386.6372
	237.2228 	-130.9612 	141.4292 	30.0785
	838.0400 	-378.6496 	573.3623 	459.0363
	198.6026 	121.6749 	67.6050 	24.2480
	1230.3187 	-84.2608 	626.8279 	1046.6394
	168.5033 	12.0901 	-98.5722 	-17.7148
	364.5110 	-89.6555 	-257.4279 	197.6969
	475.0756 	161.8262 	-270.8278 	-326.6216
	801.3184 	42.2401 	-788.7003 	-7.8644
	369.9009 	62.9973 	102.9678 	322.5504
	804.3737 	-263.6402 	553.2651 	501.9279
	262.8157 	158.4028 	132.4675 	83.3861
	1251.1638 	-520.7117 	-260.3108 	1099.2231
	512.4050 	219.2293 	313.9436 	-312.6017
	291.1863 	232.4578 	-102.1666 	28.9456
	183.6536 	69.0246 	48.5338 	84.4330
	1024.4785 	853.9315 	140.9444 	531.2955
	486.2012 	-446.2549 	-76.8371 	-114.5746
	199.4110 	-90.8532 	45.8593 	99.6512
	528.3179 	-316.8234 	-109.9665 	383.6279
	849.1047 	-797.2784 	-238.6266 	100.8284
	542.8320 	147.8646 	360.9622 	352.5507
	428.2388 	318.8227 	-49.2186 	244.6245
	418.2332 	330.5912 	-73.1171 	201.9964
	1130.4001 	94.4530 	-778.5865 	802.7883
	610.1195 	208.8049 	556.8657 	-18.1671
	326.2091 	-226.2089 	174.7119 	72.3925
	171.6799 	-77.0490 	47.0090 	42.9863
	1016.7010 	-727.9102 	456.4138 	526.5904
	534.9418 	264.4941 	-413.0563 	165.4486
	312.2310 	239.9006 	-136.9777 	-41.1828
	374.5348 	223.5154 	93.6202 	249.1438
	1152.3560 	-679.7275 	-304.4310 	868.9072
	257.5498 	13.2232 	133.9136 	173.2261
	634.6799 	554.9343 	167.9837 	-217.1886
	193.8230 	111.5700 	2.5338 	75.0553
	1139.8135 	-764.6937 	60.9420 	832.1584
	252.5974 	102.3398 	-173.2420 	-71.4303
