4.89	-0.3344	0.806776
4.9	-0.335769	0.80706
4.91	-0.337135	0.807343
4.92	-0.338498	0.807624
4.93	-0.339857	0.807903
4.94	-0.341213	0.808181
4.95	-0.342565	0.808457
4.96	-0.343915	0.808732
4.97	-0.345261	0.809004
4.98	-0.346603	0.809275
4.99	-0.347943	0.809545
5	-0.349279	0.809813
5.01	-0.350612	0.810079
5.02	-0.351942	0.810344
5.03	-0.353269	0.810608
5.04	-0.354592	0.81087
5.05	-0.355913	0.81113
5.06	-0.35723	0.811389
5.07	-0.358544	0.811646
5.08	-0.359855	0.811902
5.09	-0.361163	0.812156
5.1	-0.362468	0.812409
5.11	-0.36377	0.81266
5.12	-0.365069	0.81291
5.13	-0.366365	0.813159
5.14	-0.367657	0.813406
5.15	-0.368947	0.813652
5.16	-0.370234	0.813896
5.17	-0.371518	0.814139
5.18	-0.372799	0.81438
5.19	-0.374077	0.81462
5.2	-0.375352	0.814859
5.21	-0.376624	0.815096
5.22	-0.377893	0.815332
5.23	-0.379159	0.815567
5.24	-0.380423	0.8158
5.25	-0.381683	0.816032
5.26	-0.382941	0.816263
5.27	-0.384196	0.816493
5.28	-0.385448	0.816721
5.29	-0.386697	0.816948
5.3	-0.387943	0.817173
5.31	-0.389187	0.817397
5.32	-0.390428	0.81762
5.33	-0.391665	0.817842
5.34	-0.392901	0.818063
5.35	-0.394133	0.818282
5.36	-0.395363	0.8185
5.37	-0.39659	0.818717
5.38	-0.397814	0.818933
5.39	-0.399035	0.819148
5.4	-0.400254	0.819361
5.41	-0.40147	0.819573
5.42	-0.402683	0.819785
5.43	-0.403894	0.819994
5.44	-0.405102	0.820203
5.45	-0.406307	0.820411
5.46	-0.40751	0.820618
5.47	-0.40871	0.820823
5.48	-0.409908	0.821027
5.49	-0.411103	0.821231
5.5	-0.412295	0.821433
5.51	-0.413485	0.821634
5.52	-0.414672	0.821834
5.53	-0.415856	0.822033
5.54	-0.417038	0.822231
5.55	-0.418218	0.822428
5.56	-0.419395	0.822624
5.57	-0.42057	0.822819
5.58	-0.421742	0.823013
5.59	-0.422911	0.823206
5.6	-0.424078	0.823398
5.61	-0.425243	0.823589
5.62	-0.426405	0.823779
5.63	-0.427565	0.823968
5.64	-0.428722	0.824155
5.65	-0.429877	0.824342
5.66	-0.431029	0.824528
5.67	-0.432179	0.824713
5.68	-0.433327	0.824897
5.69	-0.434472	0.825081
5.7	-0.435615	0.825263
5.71	-0.436756	0.825444
5.72	-0.437894	0.825624
5.73	-0.43903	0.825804
5.74	-0.440163	0.825982
5.75	-0.441295	0.826159
5.76	-0.442423	0.826336
5.77	-0.44355	0.826512
5.78	-0.444674	0.826687
5.79	-0.445796	0.82686
5.8	-0.446916	0.827033
5.81	-0.448033	0.827206
5.82	-0.449148	0.827377
5.83	-0.450261	0.827547
5.84	-0.451372	0.827717
5.85	-0.45248	0.827886
5.86	-0.453586	0.828053
5.87	-0.45469	0.82822
5.88	-0.455792	0.828387
5.89	-0.456891	0.828552
5.9	-0.457988	0.828717
5.91	-0.459083	0.82888
5.92	-0.460176	0.829043
5.93	-0.461267	0.829205
5.94	-0.462356	0.829367
5.95	-0.463442	0.829527
5.96	-0.464526	0.829687
5.97	-0.465608	0.829846
5.98	-0.466688	0.830004
5.99	-0.467766	0.830161
6	-0.468842	0.830318
6.01	-0.469915	0.830474
6.02	-0.470987	0.830629
6.03	-0.472056	0.830783
6.04	-0.473123	0.830937
6.05	-0.474189	0.83109
6.06	-0.475252	0.831242
6.07	-0.476313	0.831394
6.08	-0.477372	0.831544
6.09	-0.478429	0.831694
6.1	-0.479484	0.831844
6.11	-0.480537	0.831992
6.12	-0.481588	0.83214
6.13	-0.482637	0.832287
6.14	-0.483684	0.832434
6.15	-0.484729	0.83258
6.16	-0.485772	0.832725
6.17	-0.486813	0.832869
6.18	-0.487852	0.833013
6.19	-0.488889	0.833156
6.2	-0.489925	0.833298
6.21	-0.490958	0.83344
6.22	-0.491989	0.833581
6.23	-0.493018	0.833721
6.24	-0.494046	0.833861
6.25	-0.495071	0.834
6.26	-0.496095	0.834138
6.27	-0.497116	0.834276
6.28	-0.498136	0.834413
6.29	-0.499154	0.834549
6.3	-0.50017	0.834685
6.31	-0.501184	0.83482
6.32	-0.502196	0.834955
6.33	-0.503206	0.835089
6.34	-0.504215	0.835222
6.35	-0.505222	0.835355
6.36	-0.506226	0.835487
6.37	-0.507229	0.835618
6.38	-0.50823	0.835749
6.39	-0.509229	0.835879
6.4	-0.510227	0.836009
6.41	-0.511222	0.836138
6.42	-0.512216	0.836267
6.43	-0.513208	0.836395
6.44	-0.514198	0.836522
6.45	-0.515187	0.836649
6.46	-0.516173	0.836775
6.47	-0.517158	0.836901
6.48	-0.518141	0.837026
6.49	-0.519123	0.83715
6.5	-0.520102	0.837274
6.51	-0.52108	0.837397
6.52	-0.522056	0.83752
6.53	-0.52303	0.837643
6.54	-0.524003	0.837764
6.55	-0.524974	0.837886
6.56	-0.525943	0.838006
6.57	-0.52691	0.838126
6.58	-0.527876	0.838246
6.59	-0.52884	0.838365
6.6	-0.529802	0.838484
6.61	-0.530763	0.838602
6.62	-0.531722	0.838719
6.63	-0.532679	0.838836
6.64	-0.533634	0.838953
6.65	-0.534588	0.839069
6.66	-0.535541	0.839184
6.67	-0.536491	0.839299
6.68	-0.53744	0.839414
6.69	-0.538387	0.839528
6.7	-0.539333	0.839641
6.71	-0.540277	0.839754
6.72	-0.54122	0.839866
6.73	-0.54216	0.839978
6.74	-0.5431	0.84009
6.75	-0.544037	0.840201
6.76	-0.544973	0.840312
6.77	-0.545907	0.840422
6.78	-0.54684	0.840531
6.79	-0.547771	0.84064
6.8	-0.548701	0.840749
6.81	-0.549629	0.840857
6.82	-0.550555	0.840965
6.83	-0.55148	0.841072
6.84	-0.552403	0.841179
6.85	-0.553325	0.841285
6.86	-0.554245	0.841391
6.87	-0.555164	0.841497
6.88	-0.556081	0.841602
6.89	-0.556997	0.841706
6.9	-0.557911	0.84181
6.91	-0.558823	0.841914
6.92	-0.559734	0.842017
6.93	-0.560643	0.84212
6.94	-0.561551	0.842223
6.95	-0.562458	0.842324
6.96	-0.563363	0.842426
6.97	-0.564266	0.842527
6.98	-0.565168	0.842628
6.99	-0.566068	0.842728
7	-0.566967	0.842828
7.01	-0.567865	0.842927
7.02	-0.568761	0.843027
7.03	-0.569655	0.843125
7.04	-0.570548	0.843223
7.05	-0.57144	0.843321
7.06	-0.57233	0.843419
7.07	-0.573219	0.843516
7.08	-0.574106	0.843612
7.09	-0.574992	0.843709
7.1	-0.575876	0.843805
7.11	-0.576759	0.8439
7.12	-0.577641	0.843995
7.13	-0.578521	0.84409
7.14	-0.5794	0.844184
7.15	-0.580277	0.844278
7.16	-0.581153	0.844372
7.17	-0.582027	0.844465
7.18	-0.5829	0.844558
7.19	-0.583772	0.84465
7.2	-0.584642	0.844742
7.21	-0.585511	0.844834
7.22	-0.586379	0.844925
7.23	-0.587245	0.845016
7.24	-0.58811	0.845106
7.25	-0.588973	0.845197
7.26	-0.589835	0.845286
7.27	-0.590696	0.845376
7.28	-0.591555	0.845465
7.29	-0.592413	0.845554
7.3	-0.59327	0.845642
7.31	-0.594125	0.84573
7.32	-0.594979	0.845818
7.33	-0.595832	0.845905
7.34	-0.596683	0.845992
7.35	-0.597533	0.846079
7.36	-0.598382	0.846165
7.37	-0.599229	0.846251
7.38	-0.600075	0.846337
7.39	-0.60092	0.846422
7.4	-0.601763	0.846507
7.41	-0.602606	0.846592
7.42	-0.603446	0.846676
7.43	-0.604286	0.84676
7.44	-0.605124	0.846844
7.45	-0.605961	0.846927
7.46	-0.606797	0.84701
7.47	-0.607631	0.847093
7.48	-0.608464	0.847175
7.49	-0.609296	0.847257
7.5	-0.610127	0.847339
7.51	-0.610956	0.84742
7.52	-0.611784	0.847502
7.53	-0.612611	0.847582
7.54	-0.613436	0.847663
7.55	-0.614261	0.847743
7.56	-0.615084	0.847823
7.57	-0.615906	0.847902
7.58	-0.616726	0.847982
7.59	-0.617545	0.848061
7.6	-0.618364	0.848139
7.61	-0.61918	0.848218
7.62	-0.619996	0.848296
7.63	-0.620811	0.848373
7.64	-0.621624	0.848451
7.65	-0.622436	0.848528
7.66	-0.623247	0.848605
7.67	-0.624056	0.848681
7.68	-0.624865	0.848758
7.69	-0.625672	0.848834
7.7	-0.626478	0.848909
7.71	-0.627283	0.848985
7.72	-0.628087	0.84906
7.73	-0.628889	0.849135
7.74	-0.62969	0.849209
7.75	-0.63049	0.849284
7.76	-0.631289	0.849358
7.77	-0.632087	0.849431
7.78	-0.632884	0.849505
7.79	-0.633679	0.849578
7.8	-0.634474	0.849651
7.81	-0.635267	0.849724
7.82	-0.636059	0.849796
7.83	-0.63685	0.849868
7.84	-0.637639	0.84994
7.85	-0.638428	0.850011
7.86	-0.639215	0.850083
7.87	-0.640002	0.850154
7.88	-0.640787	0.850225
7.89	-0.641571	0.850295
7.9	-0.642354	0.850365
7.91	-0.643135	0.850435
7.92	-0.643916	0.850505
7.93	-0.644695	0.850575
7.94	-0.645474	0.850644
7.95	-0.646251	0.850713
7.96	-0.647027	0.850782
7.97	-0.647802	0.85085
7.98	-0.648576	0.850918
7.99	-0.649349	0.850986
8	-0.650121	0.851054
8.01	-0.650892	0.851122
8.02	-0.651661	0.851189
8.03	-0.65243	0.851256
8.04	-0.653197	0.851323
8.05	-0.653964	0.851389
8.06	-0.654729	0.851455
8.07	-0.655493	0.851521
8.08	-0.656256	0.851587
8.09	-0.657019	0.851653
8.1	-0.65778	0.851718
8.11	-0.65854	0.851783
8.12	-0.659298	0.851848
8.13	-0.660056	0.851913
8.14	-0.660813	0.851977
8.15	-0.661569	0.852042
8.16	-0.662324	0.852106
8.17	-0.663077	0.852169
8.18	-0.66383	0.852233
8.19	-0.664581	0.852296
8.2	-0.665332	0.852359
8.21	-0.666081	0.852422
8.22	-0.66683	0.852485
8.23	-0.667577	0.852547
8.24	-0.668324	0.852609
8.25	-0.669069	0.852671
8.26	-0.669814	0.852733
8.27	-0.670557	0.852795
8.28	-0.6713	0.852856
8.29	-0.672041	0.852917
8.3	-0.672781	0.852978
8.31	-0.673521	0.853039
8.32	-0.674259	0.853099
8.33	-0.674996	0.85316
8.34	-0.675733	0.85322
8.35	-0.676468	0.853279
8.36	-0.677202	0.853339
8.37	-0.677936	0.853399
8.38	-0.678668	0.853458
8.39	-0.6794	0.853517
8.4	-0.68013	0.853576
8.41	-0.68086	0.853634
8.42	-0.681588	0.853693
8.43	-0.682316	0.853751
8.44	-0.683042	0.853809
8.45	-0.683768	0.853867
8.46	-0.684492	0.853924
8.47	-0.685216	0.853982
8.48	-0.685939	0.854039
8.49	-0.68666	0.854096
8.5	-0.687381	0.854153
8.51	-0.688101	0.85421
8.52	-0.68882	0.854266
8.53	-0.689538	0.854322
8.54	-0.690255	0.854379
8.55	-0.690971	0.854434
8.56	-0.691686	0.85449
8.57	-0.6924	0.854546
8.58	-0.693113	0.854601
8.59	-0.693826	0.854656
8.6	-0.694537	0.854711
8.61	-0.695248	0.854766
8.62	-0.695957	0.854821
8.63	-0.696666	0.854875
8.64	-0.697374	0.854929
8.65	-0.69808	0.854983
8.66	-0.698786	0.855037
8.67	-0.699491	0.855091
8.68	-0.700195	0.855144
8.69	-0.700898	0.855198
8.7	-0.701601	0.855251
8.71	-0.702302	0.855304
8.72	-0.703002	0.855357
8.73	-0.703702	0.855409
8.74	-0.704401	0.855462
8.75	-0.705098	0.855514
8.76	-0.705795	0.855566
8.77	-0.706491	0.855618
8.78	-0.707186	0.85567
8.79	-0.70788	0.855722
8.8	-0.708574	0.855773
8.81	-0.709266	0.855824
8.82	-0.709958	0.855875
8.83	-0.710648	0.855926
8.84	-0.711338	0.855977
8.85	-0.712027	0.856028
8.86	-0.712715	0.856078
8.87	-0.713403	0.856128
8.88	-0.714089	0.856178
8.89	-0.714774	0.856228
8.9	-0.715459	0.856278
8.91	-0.716143	0.856328
8.92	-0.716826	0.856377
8.93	-0.717508	0.856426
8.94	-0.718189	0.856476
8.95	-0.718869	0.856525
8.96	-0.719549	0.856573
8.97	-0.720227	0.856622
8.98	-0.720905	0.85667
8.99	-0.721582	0.856719
9	-0.722258	0.856767
9.01	-0.722934	0.856815
9.02	-0.723608	0.856863
9.03	-0.724282	0.856911
9.04	-0.724955	0.856958
9.05	-0.725627	0.857006
9.06	-0.726298	0.857053
9.07	-0.726968	0.8571
9.08	-0.727638	0.857147
9.09	-0.728306	0.857194
9.1	-0.728974	0.85724
9.11	-0.729641	0.857287
9.12	-0.730307	0.857333
9.13	-0.730973	0.85738
9.14	-0.731637	0.857426
9.15	-0.732301	0.857472
9.16	-0.732964	0.857517
9.17	-0.733626	0.857563
9.18	-0.734288	0.857608
9.19	-0.734948	0.857654
9.2	-0.735608	0.857699
9.21	-0.736267	0.857744
